r_sobre_r0,plano,cilindrico,esferico
2.4724540901502507,1.0,0.4044564483457123,0.16358501860842783
2.4841402337228713,1.0,0.40255376344086025,0.16204953246040008
2.4958263772954927,1.0,0.4006688963210702,0.1605355644791445
2.5075125208681133,1.0,0.39880159786950736,0.15904271446327226
2.5191986644407347,1.0,0.3969516235917826,0.15757059147215227
2.5308848080133557,1.0,0.3951187335092348,0.15611881356994173
2.5425709515859767,1.0,0.3933026920551543,0.15468700757783152
2.5542570951585977,1.0,0.3915032679738562,0.15327480883420905
2.5659432387312187,1.0,0.3897202342225114,0.15188186096244913
2.5776293823038396,1.0,0.38795336787564766,0.1505078156460576
2.5893155258764606,1.0,0.3862024500322373,0.14915233241090273
2.601001669449082,1.0,0.3844672657252888,0.14781507841427982
2.6126878130217026,1.0,0.38274760383386586,0.14649572824056592
2.624373956594324,1.0,0.38104325699745545,0.14519396370322887
2.636060100166945,1.0,0.37935402153261555,0.14390947365296816
2.647746243739566,1.0,0.3776796973518285,0.14264195379176878
2.659432387312187,1.0,0.37602008788449465,0.1413911064926631
2.671118530884808,1.0,0.374375,0.140156640625
2.682804674457429,1.0,0.37274424393279404,0.13893827138503026
2.69449081803005,1.0,0.3711276332094176,0.13773572013162402
2.7061769616026714,1.0,0.3695249845774213,0.13654871422694345
2.717863105175292,1.0,0.36793611793611797,0.13537698688190092
2.7295492487479134,1.0,0.36636085626911313,0.13422027700623776
2.741235392320534,1.0,0.36479902557856275,0.1330783290630689
2.7529215358931554,1.0,0.3632504548211037,0.13195089292773868
2.7646076794657763,1.0,0.3617149758454106,0.13083772375084599
2.7762938230383973,1.0,0.36019242333132895,0.12973858182529527
2.7879799666110183,1.0,0.3586826347305389,0.12865323245724122
2.7996661101836393,1.0,0.357185450208706,0.127581445840796
2.8113522537562607,1.0,0.3557007125890736,0.12652299693637473
2.8230383973288813,1.0,0.35422826729745716,0.12547766535255875
2.8347245409015027,1.0,0.3527679623085983,0.12444523523136064
2.8464106844741233,1.0,0.3513196480938417,0.12342549513678075
2.8580968280467447,1.0,0.34988317757009346,0.12241823794654554
2.8697829716193657,1.0,0.3484584060500291,0.12142326074692696
2.8814691151919867,1.0,0.347045191193511,0.12044036473054062
2.8931552587646077,1.0,0.34564339296018465,0.1194693550970286
2.9048414023372287,1.0,0.3442528735632184,0.11851004095653322
2.91652754590985,1.0,0.3428734974241557,0.11756223523587248
2.9282136894824706,1.0,0.34150513112884834,0.11662575458733192
2.939899833055092,1.0,0.34014764338444065,0.11570041929998859
2.9515859766277126,1.0,0.3388009049773756,0.1147860532134887
2.963272120200334,1.0,0.3374647887323943,0.11388248363419956
2.974958263772955,1.0,0.3361391694725028,0.11298954125366395
2.986644407345576,1.0,0.33482392397987704,0.11210706006928246
2.998330550918197,1.0,0.33351893095768376,0.11123487730715621
3.010016694490818,1.0,0.3322240709927898,0.11037283334702225
3.021702838063439,1.0,0.33093922651933705,0.10952077164921706
3.03338898163606,1.0,0.32966428178315904,0.10867853868360611
3.045075125208681,1.0,0.32839912280701755,0.10784598386041862
3.0567612687813024,1.0,0.3271436373566357,0.10702295946292997
3.0684474123539234,1.0,0.32589771490750813,0.10620932058193547
3.0801335559265444,1.0,0.3246612466124661,0.10540492505196054
